Document ID;purchase_date;total_items;total_payment;user_id
ZQG6bTBQiXMacbkbXTGW;2024-06-28T07:45:00.000;6;305388;"""db30de2c-0305-4bfd-a69e-ac4f6bc04f8e"""
ZQVOVanDzNYD3bggejTS;2024-06-14T08:15:00.000;9;458000;"""731c8048-eeca-4a79-b9a1-170866229408"""
ZRoy6jV2uch7ymqsXmPC;2024-07-01T09:30:00.000;3;204000;"""213ac704-8d21-42a5-9a01-fb1dd96037bf"""
ZSauJYrh8KmYq4JTDwCT;2024-06-11T10:45:00.000;10;984000;"""b68f0e4c-ae36-4351-b768-5876d6153109"""
ZVqgjqvmz20okdwPxIyw;2024-06-30T11:15:00.000;1;115319;"""236c2e61-a7f4-4bc7-a247-d59038bfbcff"""
ZbfuOy3uYsNgcTYnkElv;2024-06-27T12:30:00.000;8;1097000;"""70a7dfa5-4e64-4041-9efc-c1b4879ea1f3"""
ZeCJx0QERTGfwHODG438;2024-06-04T13:45:00.000;5;464000;"""76313836-09bc-49c7-a712-3fc7467e61e9"""
ZjIgfhfAegxXJe5RVq3I;2024-06-05T14:00:00.000;8;407000;"""0fb7c2ba-9848-4481-b58d-7b0f97d8be08"""
ZjQ8dt4Y6HiJuHdVLp2g;2024-06-23T15:30:00.000;1;136000;"""7fcb005d-0917-44e2-bd22-5257e8e03dc7"""
ZjgSnN7F8R4yXq1YsaxY;2024-06-29T16:45:00.000;3;184000;"""bbb23208-74bc-4a71-bbe1-6a916dd931ad"""
ZqMxUjDzOOktl19Vfwgk;2024-06-20T17:15:00.000;4;373000;"""e21ad860-c5bd-4078-8cb6-d4d1cd766a67"""
Zqi4Dak427VFyFU3kN0E;2024-06-06T18:30:00.000;9;991000;"""d54a6e11-c5f0-434e-aa44-cf87e045f2ff"""
Zrt3xyrnc3RYfE1ZUFLi;2024-06-30T19:45:00.000;3;319000;"""ea8cbdc1-84a5-4c44-b68f-b6721e73ada2"""
ZtOiP93Ig0x5reISSCsf;2024-05-15T20:15:00.000;10;1280000;"""37fb98d9-7e3c-4821-bb12-dd70ba261b14"""
ZtQWLsNUmVIFQBkw849t;2024-06-15T21:30:00.000;7;755000;"""f7b17ec7-6c66-49a7-925b-5add1f542e1d"""
ZuLghWku6f9O2CICrGYb;2024-06-05T22:45:00.000;3;208000;"""ea24d7bb-df63-4cc0-8ec6-95be93072abc"""
ZuNEj7hPRgM0UhHxRC3y;2024-06-13T06:30:00.000;4;200000;"""f104f9d6-e85e-4b4e-826b-31b9722bd923"""
ZyIeM7R6Rl3E4HOXvGI7;2024-06-14T07:45:00.000;3;414000;"""09c4cf19-7a54-48f1-b7a6-1d540b9a3e6a"""
ZyWJUh3dECKBeUUG0ogl;2024-06-06T08:15:00.000;7;856000;"""e29196a6-0abc-47b1-b13d-3b11808b046e"""
a1roXuBxln61vL00ddHF;2024-06-01T09:30:00.000;1;74000;"""a9e03d48-6cbc-4f9b-b732-5cff344b8ead"""
a63fy7r7Mgy5XveyBLUB;2024-06-21T10:45:00.000;7;1047000;"""0620fe32-ea3e-42e7-b133-910b863c7dbb"""
aA8bCacbikijWvqexdis;2024-06-11T11:15:00.000;2;165000;"""fa4e48da-7ad6-46c4-a057-d98badfc417f"""
aAtQo83O6lfrxIBsDlez;2024-06-18T12:30:00.000;10;844000;"""dc11f1f8-bd89-42c9-a30f-059921bf2104"""
aFX0Lc966hibZEg7CAU5;2024-06-08T13:45:00.000;8;1027000;"""d25e36db-c373-475b-be29-9a06056b08fa"""
aFdvfh9SOVXVmSqbd2c6;2024-06-27T15:30:00.000;1;113000;"""8cabe0e8-8147-4d1d-b47b-cb22de395d18"""
aJ1aWHB1l8bAGQEIzQGS;2024-06-03T16:45:00.000;10;1117000;"""16379f06-85fc-41a7-8226-3441302f5d9e"""
aKNZUFxQiweeqmpAShAk;2024-06-23T18:30:00.000;9;1326000;"""43524c6a-cc96-44b0-b01d-d75fd7344512"""
aN5hH5QSNHdnDThs7xst;2024-06-19T19:45:00.000;6;453000;"""5f2b9c45-ff65-4bcb-83ec-d929090c894d"""
aQzigkfUipGqKASjdV8r;2024-06-11T20:15:00.000;6;328000;"""cb6bc66b-6919-4a32-be66-e4870acc64c8"""
aUOBSE55baYLral0kbQe;2024-06-19T21:30:00.000;10;837000;"""4fd17729-e93f-4c24-806c-0f8b0c57398b"""
aiBMmdxdhgH7LJDTE9D1;2024-06-28T22:45:00.000;1;137000;"""fa9a3a4c-bb51-48ce-a1c5-ef435b2f3cf5"""
aofXYyyCzj86C0N1ifst;2024-06-22T06:30:00.000;9;1201000;"""3ec30dca-5b45-4e65-886b-2af689943d5f"""
aoqfWhtrINN2og31xa2i;2024-06-21T07:45:00.000;9;585000;"""c5b86e88-c139-4b46-99e0-2c0ead2bbcfb"""
apWFY9KIiYLL9wf7ahAL;2024-06-26T08:15:00.000;3;383000;"""c3d66ba8-2a56-4c63-ad27-eed7513afcda"""
aqZ4Zo0NHnB2700bd1W7;2024-06-02T09:30:00.000;6;871000;"""aa59c1a4-fe03-486f-b210-2341fcdac6e9"""
atFS1sLiUYltKHNBZg3D;2024-06-21T10:45:00.000;10;939000;"""d01628c9-e6b0-458b-a6dc-ad1a07fbced8"""
avOF4zrTzEDeTamga9Nf;2024-06-10T11:15:00.000;7;952000;"""1aa9446d-5fe8-427f-8a8b-90416508d4e2"""
avqk9j7rZMnjo94qnAem;2024-06-17T12:30:00.000;9;707000;"""8e4468db-6c18-41d6-bb5d-12dd338affe0"""
axINseGM3jjqePVMPdDy;2024-06-06T13:45:00.000;4;534524;"""f6e6cdc8-28f1-49ba-9b39-963b6ea73802"""
ayYckTWeTk9Duw6bNpGB;2024-06-17T15:30:00.000;1;69000;"""4fb9c412-dc1e-4f57-a9bf-fa765733a533"""
b5BJXpSjptSPrEgqSMaK;2024-06-14T16:45:00.000;9;852000;"""80289422-6b03-4a70-b68c-5d4a17d80fbb"""
b9fXDNUivfJy7nuiFRGF;2024-06-30T18:30:00.000;2;269000;"""f89496f2-ea62-4092-bb2f-adb279392091"""
bBzlopy8eNu4HQ9J1dzS;2024-06-22T19:45:00.000;6;300000;"""1d3855d2-9809-41fd-8c2b-4d88b634be2d"""
bCDSY539X4oJEaP4FqRp;2024-06-17T20:15:00.000;9;695000;"""24d41ca3-573b-4d33-a34e-41bff69c22fa"""
bG0AamWzEMlVStMb3qKP;2024-06-16T21:30:00.000;9;562000;"""0f482cd1-58e0-450b-aa1a-29c521bdb3a5"""
bHrCB5ETWBChdQHwXGQI;2024-06-24T22:45:00.000;1;74000;"""afb89e4d-c69c-4625-8db0-eaff7ff6d746"""
bLohngd5VnnSdXtyVnPU;2024-06-04T06:30:00.000;6;674000;"""e14a4660-915e-42dd-ac8b-720237a2fdc9"""
bMjdl8tSrSckOZ8BBkg4;2024-06-23T07:45:00.000;4;394000;"""fd7c7265-56bd-4d50-ab67-5c1f3f977d7b"""
bPaVpwGW5uIsdhrFwsoQ;2024-06-14T08:15:00.000;8;470000;"""870e0e71-5c6c-439a-8664-743cb920583b"""
bTMrPg0xdvEMWmf2WIWk;2024-06-25T09:30:00.000;1;145000;"""a2016279-4d13-40c0-b8d1-8b360eb6cfa9"""
bV9CrtoISfkGLGKt8dKI;2024-06-15T10:45:00.000;4;353000;"""f5916a67-fd05-438a-9f39-1ccae32c97ee"""
bWMK30gofbG2cGM9UxSP;2024-06-02T11:15:00.000;2;195000;"""417b836b-83df-4475-97aa-0e1ee7d633ac"""
bbHsgtjMDnz5ODluBpFi;2024-05-15T12:30:00.000;7;855000;"""37452627-e746-445d-bdd2-fe8bfc9c0096"""
bcvuq5hvvW2XIKVTCK0x;2024-06-08T13:45:00.000;4;334000;"""46d12517-52f9-4a72-b119-9cead4f6a62b"""
bdsFivdq3wTuuFWZpp9R;2024-06-13T15:30:00.000;2;235000;"""dc0e77d0-72ef-47ee-abbe-cde8e110999a"""
bg8ou0L2FhQr77eTNryV;2024-06-13T16:45:00.000;1;50000;"""284510ed-88ee-4f0c-9a53-a1dc3956aeb3"""
bh9y1NnNgxQZhGWyd2DV;2024-06-19T18:30:00.000;5;399000;"""46bc8aad-3803-4434-bd8a-95ca70170cc4"""
blzI0rRTQEmkzSBm3oPD;2024-06-12T19:45:00.000;3;391000;"""eb3cf973-2627-43a3-865d-7b0cb302090e"""
bnOi8sp3dwwq4r3kWx1G;2024-07-01T20:15:00.000;2;126000;"""3b0a1741-d987-4dfa-a343-ad7a056a40be"""
bo1DBk5IMJD4Wr0laDVI;2024-06-29T21:30:00.000;3;171000;"""468ada8a-ddeb-4a92-9b06-ebfcfe540d85"""
brMFrcGTXtUYmjSTV72P;2024-06-12T06:30:15.500;1;88000;"""5fe67e21-db52-4782-aec4-98cc5559615b"""
bwhjOsRdnNIl8JUKSuhk;2024-07-01T07:45:25.123;4;382000;"""3bee72aa-89ac-471e-98df-de3333a07cb0"""
bzS5jiriAldWaEjOuZZ6;2024-06-29T08:15:30.789;4;562000;"""7ca104cb-6294-4ce9-8830-e286e63da371"""
c1HI0GBwJKmTjmDLddv8;2024-06-11T09:30:45.888;4;501000;"""afe9f67a-b276-403d-8f65-7541477e6b9e"""
c27UAfrkO4lIeAP9Vy4B;2024-06-08T10:45:10.400;4;475000;"""be8186b3-f901-4867-b530-a4715c896317"""
c3wWl2Q8svdE1YSLF5vo;2024-06-02T11:15:20.600;6;793000;"""4656f84a-f4d6-48f5-b585-e903747e2bc7"""
c5NSgGQid0IwpN0MDVD3;2024-06-03T12:30:35.800;4;252000;"""475e110a-5c87-4fb2-a8fe-3b18cbfa5df9"""
c5afkPnsejoZ4EHWlEbs;2024-06-25T13:45:40.999;1;68780;"""9a63b69e-763e-4bd4-bd72-93600923b889"""
c9cBproZLPToM2W5dusT;2024-06-03T14:00:55.321;3;300042;"""966ba0f7-d7cc-4dcb-a9fa-02b2f49289cd"""
cFa3kDQiRq7qWfEpfIa0;2024-06-13T15:30:59.456;6;581000;"""c4905722-6b3a-402a-83cc-61808aa75c4b"""
cHjAD07xn00WLeXjre39;2024-06-21T16:45:00.987;6;312000;"""bd79e6d3-178d-4016-9066-4a61276e21e8"""
cZST4fc4huaaCTRh6tqO;2024-06-24T18:30:15.250;8;682000;"""c89eed34-31d4-44c7-92b7-22fb2299ccc8"""
cZleQ4JzvS6hgdxqsVKf;2024-06-23T19:45:30.123;10;1426000;"""e456b8c7-6094-4c72-aa31-563527b12cdd"""
cge2p2zmGXHID2lmwhMo;2024-06-21T20:15:45.321;1;54000;"""42b139b9-1bfb-4b48-85b9-cd7c9ee5ce08"""
chNOxR6I5113tREgvUzO;2024-06-06T21:30:00.150;2;141000;"""cb053cac-5500-4985-b06e-18ef65bd5c7d"""
cjrTiUHozH50ho6MayDP;2024-06-04T22:45:15.888;1;115000;"""7a31cc12-2669-4d99-9d62-d5e98f31e786"""
cklkzSFbEXEdO4MV6rgE;2024-06-28T06:30:30.400;4;213000;"""e0eaa4b6-bb9f-437c-a493-beb4d5beb5ae"""
coEHj7za49W5fMx2muup;2024-06-09T07:45:45.600;5;317000;"""e76bc7f1-cdd1-4752-8c59-e91b40bb8a42"""
coPkSA3Ky9xFVx7RUTnG;2024-06-26T08:15:00.800;7;466000;"""cd55bc48-2eb6-44be-8a7e-6a5068108668"""
cogLwHPqPqrzuiwvtiA6;2024-06-11T09:30:10.999;10;855000;"""e0e0b9c2-9c5f-4fae-9ed6-0b918c8b69e2"""
cuwFo4zGcLxiSbSsm84i;2024-06-16T10:45:20.222;8;1137000;"""523ae9fa-7beb-4144-8e0d-4ff3b3bfa5b9"""
cvFHF3rfJl08cGNTG9eG;2024-06-18T11:15:30.789;10;1325000;"""a67f5015-834b-49d5-a7a7-0051edb7d86d"""
d5cOYjNGSdILSinZ4qSu;2024-06-23T12:30:45.987;6;692000;"""fc7fbaae-4be4-498d-b9c4-66168ce396c9"""
dCH9eN8HKBKuS0ARG28K;2024-06-11T13:45:59.999;9;1291000;"""a051e702-83fd-4111-96ed-361b1255b439"""
dDKIat6CD2jw7BAxNDf8;2024-06-05T14:00:05.123;5;522000;"""e44d2d4c-e6fe-4c87-98b3-5330e3ff216a"""
dGJBvh8OJMRkC04gcssd;2024-06-13T15:30:10.250;7;871000;"""f8c8b4df-e5eb-4790-9d0b-a10055873ae6"""
dGd8zXwsCT7GRX6MGpxj;2024-06-13T16:45:25.400;8;580000;"""a35340a3-b78f-4420-bd85-15a2cfc1b858"""
dHv6MlIKls1s9xvAjHkE;2024-06-22T18:30:30.600;10;1075000;"""34e97607-6e1f-4221-8a7c-aade1b672531"""
dIxj7V4i9fA1Wj2PixLE;2024-06-16T19:45:45.800;6;436000;"""9618fccf-71f1-4fd8-96af-cfccafad479f"""
dK9vKMefj7olSK00Rxcv;2024-06-21T20:15:55.123;6;717000;"""78e272cc-8bf3-42d6-976a-fa49ba9cb5b2"""
dKx0nUSs1IgDQNrUvA8E;2024-06-22T21:30:59.321;1;62000;"""ac8b2853-7b15-4985-8e61-09df24b4cea3"""
dSjq9JKHP6a4WNTzyRAB;2024-06-24T22:45:00.456;2;269000;"""75303ad5-69b5-47e5-a837-481ea75228a6"""
dV9ZaADmx3akCQc79SyG;2024-06-26T06:30:15.789;4;339000;"""92f881fb-5caf-4aa5-b89d-76a970718c40"""
daKh8uzSFbOj0pocrxfm;2024-06-22T07:45:30.888;1;150000;"""153a1367-fc46-4568-aba8-c9a03426ae65"""
dcq1bDqxdXfMQ7nZURrE;2024-06-22T08:15:45.400;7;401000;"""e304e72b-ef9b-4ba8-be99-f78d5c28d1b2"""
ddQBI57WSL0PQxEQQ0kl;2024-06-22T09:30:00.600;9;1125000;"""b83af0b4-b4f9-4070-9505-ae8a63509627"""
deU5c0708CZVzLYdIQKh;2024-06-29T10:45:15.999;10;1087000;"""67de216a-ba73-4703-890c-17b3e5444073"""
dfP5cBvBLwKa4E2xC4cg;2024-06-30T11:15:20.222;3;268000;"""92e65ae7-77d5-47bc-a9fc-f23ad35fe800"""
dhR3dvBxCTy5zVAcoV3O;2024-06-04T12:30:30.789;1;116000;"""71cf148b-fcdb-42da-bcad-02eadb0fc61f"""
dllU9NZtcjRUJhXPKchI;2024-06-10T13:45:45.987;8;417000;"""d656eca0-3086-49f9-9ff7-8c4e7302abd0"""
e02b8bdeGTYkMO3y9MiP;2024-06-07T14:00:59.999;1;54000;"""b4f7e3df-9914-49cb-86ee-4575c90b17d9"""
e06W6TwwxvbF5dMIdWgR;2024-06-03T15:30:15.123;4;364000;"""ee6bbac0-019b-4449-bde4-a6ae1cc673b0"""
e08DIlFaxv8GT7TO1Ga5;2024-06-25T16:45:30.250;9;1073000;"""b760123e-99f9-4e44-9134-32ff7654c782"""
e72wNk9lf388GemQIT3F;2024-06-02T18:30:45.400;5;538000;"""1f4be082-3146-453a-b58a-c4f4f35540cc"""
eA43qDNOFXCJDKBdZY6n;2024-06-01T19:45:00.600;4;440000;"""b0ff3056-dffe-4c3b-856b-b85286f56733"""
eAo8oK03nP1SVqLxol93;2024-06-13T20:15:15.800;7;477000;"""e9f42d71-c4a5-4e7e-8b9b-8f92d8e0d1b5"""
eFR6JROATKoucdW72pDu;2024-06-28T21:30:30.999;3;411000;"""f86ed55b-7222-47d5-ab82-ac9ce5233f97"""
eH2Rbexl0Z9kKM4pzHT0;2024-06-20T22:45:45.222;10;722000;"""35ef7629-32e0-48f4-8f70-5cbee5f73c5d"""
eOidWLtYCs5lgojFg8zO;2024-06-02T06:30:00.456;10;512000;"""3a942faf-e052-4d87-9ba1-de9b5fe0648b"""
eXgSUK5GMp1K0OOCrwBw;2024-06-22T07:45:15.789;9;1270000;"""74893da9-ee4d-405c-83a3-e9c5475b58ab"""
eb6Ef9aUmcmyl6CFZlH6;2024-06-10T08:15:30.123;2;188000;"""45e8d0e2-5756-4ebf-a793-be64bffa9fa1"""
ejIYRUqXACruP4Eatphf;2024-07-01T09:30:45.250;7;664000;"""7245f876-daf1-4042-907b-4d6a9659e509"""
elvwo007rtxrmr9oOqbW;2024-05-15T10:45:55.321;2;100000;"""27dd3930-374f-45a8-a8af-ca4e626d056d"""
eztqJrw1JhYulhGA5Pu9;2024-06-27T06:30:15.500;2;206000;"""2065da80-88e0-4052-b935-eb1792b93678"""
f5csWrd6KXu1O6lS6Jqn;2024-06-29T07:45:25.123;4;287000;"""ddfc27ee-4309-45e6-806a-d0a2b1a957a7"""
f5nHF2fotb5APi6rN9yB;2024-06-26T08:15:30.789;6;400000;"""81cb38b8-4285-4551-b162-78540800f674"""
fBVwPGzPF4uMiPu3Zo3u;2024-07-01T09:30:45.888;8;654000;"""2b4a5f0d-b858-40d4-ac95-a592f0ffccd0"""
fE4yruRMq6ssl4I2xTlV;2024-06-25T10:45:10.400;8;692000;"""eaa26a5d-4f40-448a-9f39-3bd0a936baa6"""
fHVD6h7XYRIRCRuibHan;2024-06-02T11:15:20.600;10;982000;"""3ed9c6d2-3d7d-419b-a120-b0101445dfc9"""
fRpzxYOIOpqUKcXSF5yI;2024-06-11T12:30:35.800;7;959000;"""fa9a7668-3608-4c9a-96a4-fdefe1d9fbe2"""
fSNajlCxsnFwjY55zw2Q;2024-06-05T13:45:40.999;1;53000;"""fedcbb95-7411-4023-b12b-5bc899ec3585"""
fTKhnUKuu3pIgxEnuaw1;2024-06-06T14:00:55.321;10;1433000;"""35b256cb-9482-4989-a716-7f0955a1cd45"""
fTx298yhUDdXrzeGwYP2;2024-06-23T15:30:59.456;9;801000;"""8e4a4610-6e12-491f-98ef-d98e95dee2e6"""
fbUGn9ZhXDhKHzYn3KJg;2024-06-21T16:45:00.987;8;1075000;"""e1d818bc-1bff-4b80-b864-c678c22d4ed0"""
fd8ZMSLnwvO6MV2ncO2V;2024-06-17T18:30:15.250;3;150000;"""9b2c4388-5a3f-4e10-afbd-c1b03a22cf47"""
feniF9j2hC4Bdji7CaBa;2024-06-17T19:45:30.123;9;787000;"""1d2392d4-5186-455f-91e2-a9be28cbb266"""
fg4mOm1qcgcunQwLMs0K;2024-06-11T20:15:45.321;1;132643;"""3a89f499-5650-4085-b01f-7631efed70ba"""
fj4S5kL8kcBzaSYU4u17;2024-06-19T21:30:00.150;10;694000;"""3afc0377-d5e0-43d6-b17d-5c932983b0f1"""
flTpmauVQohZVK6Nov7w;2024-06-17T22:45:15.888;6;300000;"""7f73a3a0-f92b-44be-bc0f-c1a7c6edf7a5"""
fnOw6ShNKweHB9RZpK4o;2024-06-24T06:30:30.400;5;533000;"""c905a498-3de0-4ced-b7d8-6b737718f8a6"""
ftnfYTT3daEVycTONWme;2024-06-04T07:45:45.600;5;292000;"""32c23a7b-afc9-4e83-a521-053ead5f2b40"""
fvHjp17aef5PLZtmuktp;2024-06-21T08:15:00.800;8;1192000;"""49dab87e-37b3-4e05-8185-605d40228013"""
g22rYY9kPjioRwUjiO1U;2024-06-16T09:30:10.999;5;381600;"""1156f772-14b0-4dd8-8004-a4c4fcdc1e02"""
g8279p6eDHVG80SdcWaA;2024-06-10T10:45:20.222;6;855000;"""33e7daac-11ea-4c43-bdf8-20764fe1d120"""
g99VgbEuTP43VrdPOw23;2024-06-25T11:15:30.789;5;464000;"""89f6fe73-8159-4df6-9ea9-d459f46d8d6e"""
gBWyG4XMZNWLsUxBGnOa;2024-06-25T12:30:45.987;4;552000;"""f19a5c89-d49f-47fd-959e-760277427251"""
gBaCUO2dQW5g0gIdrwA2;2024-06-06T13:45:59.999;6;414000;"""f4a552c1-8b35-4170-b631-c5be68c65a74"""
gHi4cewvdX0EqAJOjaEH;2024-06-04T14:00:05.123;2;137000;"""6be6caa4-4d68-475a-a0e5-4d9a6b04af41"""
gJokcNHjGqMKEUlJ84zF;2024-06-24T15:30:10.250;10;1484900;"""6da6b011-ade5-4ae7-a0fc-f9960f248d00"""
gO4S6REhHGG2Kxpl4T1y;2024-06-22T16:45:25.400;9;1004000;"""5992ef76-1092-4420-af78-0c91e8e5da3b"""
gOeT9wjcT9UFF9sCc0Vu;2024-06-13T18:30:30.600;7;1048000;"""345d12c0-88d5-4c26-82f9-0cb2140ebeb0"""
gQTyQhW2vTNbcmFsrOEC;2024-06-03T19:45:45.800;4;582000;"""10da4e7a-9efb-4f24-b5aa-136b245f33cb"""
gUwBU03W77isSl23QMpE;2024-06-24T20:15:55.123;9;1083000;"""6df50ba8-db64-4f2b-b691-78866890ad39"""
gdqT8dzbRxNVQQAjF3LM;2024-06-10T21:30:59.321;9;1025000;"""58f31a69-cbc2-4d0d-9190-e780fe99cc85"""
ghB53v4AkMe7U7h84763;2024-06-04T22:45:00.456;9;495000;"""567fa966-ba14-4fb5-baae-ccf485922d15"""
gkLNhltfSEaOc7FlCwo6;2024-06-17T06:30:15.789;5;517515;"""401ab553-7ded-44eb-8f7c-c22fd22ab225"""
gyPb33mZgslvC0603KSm;2024-06-26T07:45:30.888;4;244000;"""ddb6da4b-8be8-4894-a226-b610ecd15adf"""
hBE0sKCafgTZf0M6Wo7a;2024-06-02T08:15:45.400;4;344000;"""759ee120-e66c-444c-86b8-a4deb6004135"""
hE1ypNjCkxzQPntyQ7of;2024-05-15T09:30:00.600;3;150000;"""304889d0-8eae-48bc-9839-4aaa363d053e"""
hGNAfRDw3iDq9dFAaSrR;2024-06-23T10:45:15.999;7;551000;"""46aa240a-0ae0-46b2-9210-4ee81361f521"""
hLi7Yf8rN1S29JOfBQAu;2024-06-25T11:15:20.222;7;534000;"""416e9080-a2f4-4a5f-be00-a77b9ffa756f"""
hNG8BdlLSgUmWrPVyOrb;2024-06-04T12:30:30.789;4;561000;"""bc0e37d4-31e1-4caf-9dfd-8a53546104b6"""
hNtc2NPdRJtUjmBbxizo;2024-06-01T13:45:45.987;4;514000;"""349dffba-9780-4e02-b0d0-07d8220ba1b4"""
hPO7PdvCHhSMAqX4EHiN;2024-06-11T14:00:59.999;7;489000;"""bcf6c69a-42ab-421d-bff7-ed0989c4ed8d"""
hQEzcgBpPT4o4KPNCH6S;2024-06-20T15:30:15.123;8;478000;"""f586b52a-7c8f-429c-aa76-c1caea3213b8"""
hQataJ7srPDlI3VXVsFm;2024-06-14T16:45:30.250;6;860214;"""50ae07a6-e473-49bd-8ea7-384e8c287bf8"""
hQow7pUkcvHGYrjYHClV;2024-06-01T18:30:45.400;8;1050000;"""f7dfe610-d4d5-4c0f-906a-c6a5516c206c"""
hWGMFNoxbqgSbdy5fThm;2024-06-19T19:45:00.600;4;276000;"""d8bd1304-e214-4082-a11a-72cdf7caae6a"""
hXeDZpAEQedKJt83Or1s;2024-06-02T20:15:15.800;7;827000;"""1d76bd45-a590-4896-a2bc-43a29e4f7c04"""
hZyDR5HOzXP6sdkGd6QQ;2024-06-12T21:30:30.999;4;249000;"""8a6b9b11-f121-4902-857f-6760bb1cbc2c"""
hcwU6nVeGt0N5kaFX1th;2024-06-08T22:45:45.222;8;1176000;"""2209329c-2775-4ea9-b58b-a869160685ad"""
hu7rkpHVzVHLC7YLmoPy;2024-06-12T06:30:00.456;10;617480;"""a790ec00-25e9-410f-8a69-2ab435688907"""
i0Sn0lXB2VkpetoMaGP1;2024-06-28T07:45:15.789;4;509000;"""3db1e1cf-ab67-4716-bc78-4c0f6ba31e88"""
i3r1AlhVklyIVqGUI8ch;2024-06-02T08:15:30.123;8;677000;"""97f89d02-f863-4e56-ad09-fb43432390d5"""
iAIsVj0O2bYCkKd9wyXv;2024-06-30T09:30:45.250;4;600000;"""695f996c-a6af-4338-9a39-ace26806828b"""
iAq5Ahr5F0MHaxHAqXpX;2024-06-25T10:45:55.321;3;271000;"""8af9113c-517c-4ed4-a705-cb91141fdeef"""
iCPpFarwkUvpOneGAVK6;2024-07-01T12:30:00.456;7;748000;"""c5e6ade4-3480-46f4-9da0-ac3a00821e90"""
iFleqqEl6Z0ByQN5F9fr;2024-06-05T13:45:15.789;3;365000;"""b418fbc3-33e7-4178-ba04-92e683d3e428"""
iGrFbfd0NqzFQeyQQpFt;2024-06-10T15:30:30.123;8;1036096;"""e0551ad9-da6d-485a-9279-bd7ed5c48740"""
iT3l8jlEX11CuPJDK0YC;2024-06-06T16:45:45.400;3;431000;"""3e99f682-42d7-4f46-814a-53f34bb1f21b"""
iTSpYw5nM49ezjiuPDVs;2024-06-11T18:30:00.600;1;147000;"""b761deca-3357-4eff-b9bc-6bf44e0d009e"""
iTnZaBW6q4ks0ptEiUWU;2024-06-22T19:45:15.800;1;98000;"""20ea323f-2b6a-412f-a2b9-7909127d25b5"""
iVnSTE107GKwTQDwe7w4;2024-06-29T21:30:30.999;8;845000;"""8d24befd-8006-453a-8375-8e4fbcaa643a"""
iWLsJtfGSBKuajCwZRss;2024-06-10T22:45:45.222;4;316000;"""295817d3-8122-47d3-8426-7c28e4d23cbd"""
iZTdPb4JWkYAAxL5KjeD;2024-06-03T06:30:00.456;2;189068;"""3a86c68c-7a62-42ba-84a5-bfcf4efeb4ff"""
iZkBR2CWtC3Esn9quQXH;2024-06-17T07:45:15.789;5;596520;"""824922d1-0c03-4b9d-928a-4a3afa2831a3"""
iau6rXo6ydmaXQp8ogsJ;2024-06-13T08:15:30.123;8;1148000;"""de4fd35c-0bfb-4d6d-a5bf-0b8e42724881"""
ibRrbdQxrbXkTti31M5w;2024-06-05T09:30:45.250;2;123000;"""0e52dc0b-c06c-4a42-9005-7bf4fcedb6a2"""
icT0IFVWutcaFJrL1Ym5;2024-06-20T10:45:55.321;10;1497000;"""6458d707-fe36-41a8-bb79-f3f0c9e309d1"""
iduLz9X3Beigr0JKBB6T;2024-06-16T12:30:00.456;5;543000;"""33eec090-9fbb-4de9-ac56-fbe9eab75e43"""
ieDerV7hpkU0vceOrn9f;2024-06-21T13:45:15.789;10;1234000;"""03e8d5ff-5116-4f3b-9b31-6d15d8a65424"""
ifr4GCEtxSeca8sKOGwO;2024-07-01T15:30:30.123;4;388000;"""840fe26d-309d-457e-8e6e-6d215d5ad3ea"""
ihRNF35DqEvUEwBixJVG;2024-06-10T16:45:45.400;9;1339000;"""63427db2-48d8-46cd-b06b-fa5d97cff63c"""
ihWxA1mC1uLTbsNNnoKQ;2024-06-21T18:30:00.600;3;282000;"""c56978f7-46d3-40a8-adee-3bef44140f69"""
ii1h4KMqNIdqqyGhCsbq;2024-06-13T19:45:15.800;8;796920;"""7c558550-5e44-49b7-853d-82c78522eafa"""
iio86GHTngRhKiylL4gx;2024-06-04T21:30:30.999;6;628000;"""afe24d9f-8403-43d0-8988-bc6c7db20708"""
ipZc9eubuP0LUEMAxk8b;2024-06-26T22:45:45.222;6;387378;"""6769623f-a4f1-476f-ba97-36463392f4ef"""
iwuc9Z4MRkIXLjvehcvJ;2024-06-19T06:30:00.456;4;573784;"""0a83fb4a-1cf9-4d42-a1b3-9c7d5c191498"""
iyFJgKo9a6MVoFfy4QBi;2024-06-23T07:45:15.789;8;838000;"""3fcc90d0-090f-4307-820a-9e50bf8c881d"""
j25QXfbGFnyoeCKxaTQs;2024-06-26T08:15:30.123;2;254000;"""78feaa40-7e74-4aa4-b564-86cdf0a63391"""
j4YSYQgKtLjcJWkmvlUe;2024-06-19T09:30:45.250;4;464000;"""5785b73b-3a7c-42c6-8af2-07534cc9d40e"""
j4qbU5I4cf9eJg1dcPMv;2024-06-16T10:45:55.321;6;559000;"""19083b9e-4400-4718-9df2-d7ae399cd649"""
jE6lCnJppu9nrJzd1uMN;2024-06-10T12:30:00.456;6;506000;"""59a6f636-d282-4e16-9803-1b116ae4c88e"""
jFlitcd2EvSVh6fr9Xng;2024-05-17T13:45:15.789;5;717000;"""94832586-e670-4ab9-8313-d846c517977e"""
jGKEYJzPiB3ofwPp5GlN;2024-06-19T15:30:30.123;4;219000;"""07641777-7010-4837-b7ec-9433d02729a8"""
